model_name,display_name,age_years,cate_days,cate_bootstrap_se,cate_ci_lower,cate_ci_upper
final_conditional_x12_w2_z2,"Final Conditional (X=12 baseline, W=2 immune, Z=2 selection)",67.0,6.255905652439111,16.078716856148894,-18.817569234684527,42.028034505182546
final_conditional_x12_w2_z2,"Final Conditional (X=12 baseline, W=2 immune, Z=2 selection)",68.0,6.173493005485377,16.191495847100864,-18.773699246978627,42.05635666692699
final_conditional_x12_w2_z2,"Final Conditional (X=12 baseline, W=2 immune, Z=2 selection)",69.0,6.091485482953668,16.242575994996077,-18.777215930584152,42.09143324547165
final_conditional_x12_w2_z2,"Final Conditional (X=12 baseline, W=2 immune, Z=2 selection)",70.0,6.090800707680564,16.30238576816178,-18.69777036245154,41.97925577115181
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",12.0,-11.302784942247518,16.350449130142025,-25.82249692755757,29.668856778537656
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",13.0,-10.803998452438782,16.345791464088848,-25.95753264805392,29.633501030153397
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",14.0,-10.599674208518593,16.316836603868605,-25.94855751485368,29.52958049664751
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",15.0,-10.502535920898504,16.296228011185157,-25.79391476478156,29.46359531168613
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",16.0,-10.307450757257222,16.281662710952766,-25.64418410947249,29.40899337466272
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",17.0,-9.74702688489914,16.351562044537815,-26.46069618337148,29.43781179014516
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",18.0,-8.928223218520296,16.380339098267193,-26.74134002815193,29.16309339220583
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",19.0,-8.554514862022538,16.368871403803325,-26.309372815567524,29.68858606688605
