model_name,display_name,age_years,cate_days,cate_bootstrap_se,cate_ci_lower,cate_ci_upper
r_csf_x14,R-CSF Baseline (All 14 in X),29.0,7.49841456637859,14.28336201940595,-15.435700295359217,37.62029224200313
r_csf_x14,R-CSF Baseline (All 14 in X),30.0,6.77802877167963,14.260906527492171,-14.165868444643337,36.4525060207928
r_csf_x14,R-CSF Baseline (All 14 in X),31.0,7.16717977750714,13.894570114948898,-12.578309236753523,36.2891980945707
r_csf_x14,R-CSF Baseline (All 14 in X),32.0,7.91224786056798,13.724028775425808,-11.489374816463169,37.35941951718007
r_csf_x14,R-CSF Baseline (All 14 in X),33.0,8.73805079994691,13.600381000514712,-10.533366701001524,37.63609720696802
r_csf_x14,R-CSF Baseline (All 14 in X),34.0,9.11197725751354,13.550179795103404,-10.449484869751176,37.73750196657845
r_csf_x14,R-CSF Baseline (All 14 in X),35.0,9.392014100487,13.549903359107615,-11.622609716872553,37.51305408726601
r_csf_x14,R-CSF Baseline (All 14 in X),36.0,9.91900043982618,13.322420432658117,-11.516267819307263,37.09281717074845
r_csf_x14,R-CSF Baseline (All 14 in X),37.0,10.1883628908933,13.239438591976246,-10.373061635015954,37.18581233232089
r_csf_x14,R-CSF Baseline (All 14 in X),38.0,10.2358612057954,13.198472838449783,-10.557696346877112,37.067010665182124
r_csf_x14,R-CSF Baseline (All 14 in X),39.0,10.5067294717891,13.30404839006154,-12.237799135407085,37.44924222438215
r_csf_x14,R-CSF Baseline (All 14 in X),40.0,10.9360460242095,13.248778042764032,-11.069219372734004,39.82648509298404
r_csf_x14,R-CSF Baseline (All 14 in X),41.0,11.3953056715483,13.094633225754844,-9.620078734969542,39.95911159178363
r_csf_x14,R-CSF Baseline (All 14 in X),42.0,11.6351859143482,13.032294784354074,-9.087837006914432,40.04322633562974
r_csf_x14,R-CSF Baseline (All 14 in X),43.0,12.2736130070349,13.033331426919004,-9.042953205078758,41.10327438867777
r_csf_x14,R-CSF Baseline (All 14 in X),44.0,12.7524062084656,13.098342276657819,-9.048510606209009,42.14658658399206
r_csf_x14,R-CSF Baseline (All 14 in X),45.0,13.3047009909246,13.302476751079306,-8.247889326416775,43.5881095482758
r_csf_x14,R-CSF Baseline (All 14 in X),46.0,14.1044731632794,13.454002517533732,-7.520938178496365,44.903382065676695
r_csf_x14,R-CSF Baseline (All 14 in X),47.0,14.4321814634768,13.425376504367987,-7.853719061892925,45.02163084290778
r_csf_x14,R-CSF Baseline (All 14 in X),48.0,14.3923976213859,13.851457259599744,-7.402704932280668,45.4797130558076
r_csf_x14,R-CSF Baseline (All 14 in X),49.0,14.3347821410427,13.798455143106404,-7.427528726687202,45.122198161005514
r_csf_x14,R-CSF Baseline (All 14 in X),50.0,14.3278789098901,13.751187812051912,-7.489698179149416,45.138582158537936
r_csf_x14,R-CSF Baseline (All 14 in X),51.0,14.3860733061404,13.730909599891666,-7.485771558162396,45.14150326566313
r_csf_x14,R-CSF Baseline (All 14 in X),52.0,14.3911409578382,13.725240058728295,-7.485231405165101,45.15060678582474
r_csf_x14,R-CSF Baseline (All 14 in X),53.0,14.3595151555509,13.71362789840568,-7.460129169425289,45.12715007760849
r_csf_x14,R-CSF Baseline (All 14 in X),54.0,14.3595151555509,13.710799932016007,-7.460102477976122,45.129615315446486
r_csf_x14,R-CSF Baseline (All 14 in X),55.0,14.3595151555509,13.71060380701627,-7.460102477976122,45.129615315446486
r_csf_x14,R-CSF Baseline (All 14 in X),56.0,14.3595151555509,13.710413866145723,-7.4601782904579075,45.129615315446486
r_csf_x14,R-CSF Baseline (All 14 in X),57.0,14.3595151555509,13.710361259627035,-7.460252128550639,45.129615315446486
r_csf_x14,R-CSF Baseline (All 14 in X),58.0,14.3595151555509,13.710129297779526,-7.460252128550639,45.129615315446486
r_csf_x14,R-CSF Baseline (All 14 in X),59.0,14.3595151555509,13.709988274410684,-7.460252128550639,45.129615315446486
r_csf_x14,R-CSF Baseline (All 14 in X),60.0,14.3595151555509,13.709988274410684,-7.460252128550639,45.129615315446486
r_csf_x14,R-CSF Baseline (All 14 in X),61.0,14.3595151555509,13.709988274410684,-7.460252128550639,45.129615315446486
r_csf_x14,R-CSF Baseline (All 14 in X),62.0,14.3595151555509,13.709988274410684,-7.460252128550639,45.129615315446486
r_csf_x14,R-CSF Baseline (All 14 in X),63.0,14.3595151555509,13.709988274410684,-7.460252128550639,45.129615315446486
r_csf_x14,R-CSF Baseline (All 14 in X),64.0,14.3595151555509,13.709988274410684,-7.460252128550639,45.129615315446486
r_csf_x14,R-CSF Baseline (All 14 in X),65.0,14.3595151555509,13.709988274410684,-7.460252128550639,45.129615315446486
r_csf_x14,R-CSF Baseline (All 14 in X),66.0,14.3595151555509,13.709988274410684,-7.460252128550639,45.129615315446486
r_csf_x14,R-CSF Baseline (All 14 in X),67.0,14.3595151555509,13.709988274410684,-7.460252128550639,45.129615315446486
r_csf_x14,R-CSF Baseline (All 14 in X),68.0,14.3595151555509,13.709988274410684,-7.460252128550639,45.129615315446486
r_csf_x14,R-CSF Baseline (All 14 in X),69.0,14.3595151555509,13.709988274410684,-7.460252128550639,45.129615315446486
