name,mean_pred,std_pred,mean_true_cate,std_true_cate,bias,rmse,mae,total_time,backend,sign_precision,pearson_correlation,target,case_id,case_slug,case_title,setting_id,n,p_x,p_w,p_z,horizon,horizon_label,horizon_order,horizon_description,horizon_rule,horizon_quantile,gpu_requested,gpu_enabled
Final Conditional,0.055906073101876286,0.027330210255701853,0.12106673748199899,0.055860349609294924,-0.06516066438012268,0.0868955761935979,0.07188910645671641,22.630892276763916,ConditionalCensoringFinalCensoredModel,0.991,0.18418787062700293,RMST,3,linear_linear_weakproxy_strong_harmful_moderate,"Linear treatment / linear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S20,2000,20,5,5,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.1437537391399706,0.046411365243797895,0.12106673748199899,0.055860349609294924,0.022687001657971616,0.046275489554401805,0.0347743002838372,0.4150540828704834,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.7034898909897467,RMST,3,linear_linear_weakproxy_strong_harmful_moderate,"Linear treatment / linear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S20,2000,20,5,5,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Conditional,0.08199398957196868,0.036496197150442014,0.12106673748199899,0.055860349609294924,-0.039072747910030285,0.07410467146927847,0.06023682176528294,2.005021333694458,RevisedBaselineCensoredSurvivalForest,0.9935,0.11956900782807157,RMST,3,linear_linear_weakproxy_strong_harmful_moderate,"Linear treatment / linear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S20,2000,20,5,5,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional,0.004897342384165308,0.025448026818238306,0.0978385174094804,0.062348175426953506,-0.09294117502531507,0.11437645897346813,0.0949378343934554,38.97681260108948,ConditionalCensoringFinalCensoredModel,0.5775,0.028672165130253724,RMST,3,linear_linear_weakproxy_strong_harmful_moderate,"Linear treatment / linear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S21,2000,40,10,10,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.07938291508311134,0.031713579349763425,0.0978385174094804,0.062348175426953506,-0.018455602326369044,0.04447858749915604,0.038658943027342685,0.4675004482269287,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.8231773787869604,RMST,3,linear_linear_weakproxy_strong_harmful_moderate,"Linear treatment / linear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S21,2000,40,10,10,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Conditional,-0.05597077976401472,0.040855811534039915,0.0978385174094804,0.062348175426953506,-0.15380929717349512,0.1712927604549483,0.15401170537672546,3.053018808364868,RevisedBaselineCensoredSurvivalForest,0.0605,-0.02501046346472789,RMST,3,linear_linear_weakproxy_strong_harmful_moderate,"Linear treatment / linear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S21,2000,40,10,10,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional,0.02739601420711905,0.02372681303166379,0.0960827513734369,0.06293204372729999,-0.06868673716631786,0.09432696737136952,0.07473422434046717,57.701576232910156,ConditionalCensoringFinalCensoredModel,0.8765,0.11508846953132078,RMST,3,linear_linear_weakproxy_strong_harmful_moderate,"Linear treatment / linear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S22,4000,20,10,10,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.08469574435750807,0.04174059095548723,0.0960827513734369,0.06293204372729999,-0.011387007015928855,0.032827472763183874,0.026265213271731952,0.6368250846862793,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.9050370340149659,RMST,3,linear_linear_weakproxy_strong_harmful_moderate,"Linear treatment / linear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S22,4000,20,10,10,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Conditional,0.026388121269456506,0.02290597051934309,0.0960827513734369,0.06293204372729999,-0.0696946301039804,0.0966099632838945,0.07686765812606253,4.3567163944244385,RevisedBaselineCensoredSurvivalForest,0.891,0.0031154876864759934,RMST,3,linear_linear_weakproxy_strong_harmful_moderate,"Linear treatment / linear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S22,4000,20,10,10,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional,0.03791714245962802,0.00949443992570115,0.028871679567546545,0.011953328142228426,0.00904546289208147,0.015491714293574791,0.012797475568938267,4.882457494735718,ConditionalCensoringFinalCensoredModel,1.0,0.32978027796582654,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S01,500,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.0671431336216591,0.016065047091365713,0.028871679567546545,0.011953328142228426,0.03827145405411255,0.03996746161540173,0.03827145405411255,0.26863718032836914,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.6985182267517971,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S01,500,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Conditional,0.029267036408521782,0.014633038298504795,0.028871679567546545,0.011953328142228426,0.0003953568409752298,0.019080797068194703,0.015609788422865617,0.749814510345459,RevisedBaselineCensoredSurvivalForest,0.974,-0.01976018394437083,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S01,500,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional,0.013510301171155441,0.020271516058452486,0.029973445667527118,0.009932496291181652,-0.016463144496371675,0.02348274498993371,0.020072785605514988,6.464567422866821,ConditionalCensoringFinalCensoredModel,0.734,0.5691292537525979,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S02,1000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.026180515866308623,0.016554413684472958,0.029973445667527118,0.009932496291181652,-0.0037929298012184943,0.01665254567394409,0.013315622941623183,0.31035590171813965,SingleFileFinalOracleCensoredSurvivalForest,0.946,0.33383314803342773,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S02,1000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Conditional,0.012510703030969657,0.03386201103289156,0.029973445667527118,0.009932496291181652,-0.017462742636557466,0.0377981572117324,0.02872809016794544,1.0341989994049072,RevisedBaselineCensoredSurvivalForest,0.665,0.18067881556618065,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S02,1000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional,0.019910267909433444,0.024063156328426524,0.029674755555475885,0.012016375602138652,-0.00976448764604244,0.025390831255024837,0.019173760471146863,9.861276865005493,ConditionalCensoringFinalCensoredModel,0.8165,0.3010176786789627,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S03,2000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.03426324085943229,0.02849670167955029,0.029674755555475885,0.012016375602138652,0.004588485303956402,0.023190964394036975,0.017824863697027907,0.3816099166870117,SingleFileFinalOracleCensoredSurvivalForest,0.916,0.6420179573599066,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S03,2000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Conditional,0.046478638893188796,0.026014422723958253,0.029674755555475885,0.012016375602138652,0.01680388333771291,0.030575128134104925,0.024004029503795016,1.4574880599975586,RevisedBaselineCensoredSurvivalForest,0.983,0.2697952758495882,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S03,2000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional,0.00033486973605224634,0.02455358034294715,0.03002284204852089,0.011087145087735017,-0.02968797231246864,0.0382059654507025,0.03214908301717234,17.591145753860474,ConditionalCensoringFinalCensoredModel,0.44575,0.27088028740483,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S04,4000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.014569949214675129,0.02736352109682802,0.03002284204852089,0.011087145087735017,-0.015452892833845759,0.03055129663550056,0.02441128936628726,0.8453245162963867,SingleFileFinalOracleCensoredSurvivalForest,0.69325,0.2918704279264751,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S04,4000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Conditional,0.013942131768195577,0.034915154577666384,0.03002284204852089,0.011087145087735017,-0.016080710280325313,0.03666854651374856,0.02943172683896375,2.373234748840332,RevisedBaselineCensoredSurvivalForest,0.62575,0.33065556568261595,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S04,4000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional,0.01689628241213581,0.02746060475433922,0.02986908037881487,0.011745400220186405,-0.012972797966679061,0.03003435357346821,0.022469649916554063,34.58147048950195,ConditionalCensoringFinalCensoredModel,0.763625,0.24535312930636302,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S05,8000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.026951089613202767,0.020733217292967576,0.02986908037881487,0.011745400220186405,-0.002917990765612105,0.019178425786672348,0.014760489904312831,0.9174454212188721,SingleFileFinalOracleCensoredSurvivalForest,0.935375,0.4281443737635536,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S05,8000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Conditional,0.03998917898897361,0.05325156788289983,0.02986908037881487,0.011745400220186405,0.010120098610158742,0.050276816668727464,0.0288319471802886,4.253079652786255,RevisedBaselineCensoredSurvivalForest,0.898375,0.4383502967426278,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S05,8000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional,0.014571224494391036,0.017004204145273417,0.030374616039534057,0.008383669480794137,-0.015803391545143017,0.025005147840673494,0.01897052005305865,76.91264510154724,ConditionalCensoringFinalCensoredModel,0.8268125,-0.05640302075661002,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S06,16000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.027885862204685842,0.019643206919653447,0.030374616039534057,0.008383669480794137,-0.002488753834848214,0.020140732109473976,0.015180025845248555,1.6904284954071045,SingleFileFinalOracleCensoredSurvivalForest,0.9261875,0.17210819841910052,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S06,16000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Conditional,0.02131413315590791,0.022919118048122616,0.030374616039534057,0.008383669480794137,-0.009060482883626143,0.026697499301982917,0.020100734558976364,8.426920890808105,RevisedBaselineCensoredSurvivalForest,0.85475,-0.09131643676989021,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S06,16000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional,0.014778499316690468,0.0241029976515812,0.030164012744754436,0.005748672097499774,-0.015385513428063971,0.03146013823393674,0.022905278258724023,8.263108015060425,ConditionalCensoringFinalCensoredModel,0.8165,-0.5016755078661552,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S07,2000,2,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.019391929943413672,0.030405725001818828,0.030164012744754436,0.005748672097499774,-0.010772082801340765,0.0352767694511032,0.02540994303496179,0.37909436225891113,SingleFileFinalOracleCensoredSurvivalForest,0.77,-0.48874325071346314,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S07,2000,2,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Conditional,0.0034953397149200226,0.027647937021430275,0.030164012744754436,0.005748672097499774,-0.02666867302983442,0.040468758864080245,0.029934256226804932,1.3234565258026123,RevisedBaselineCensoredSurvivalForest,0.642,-0.40596308023701144,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S07,2000,2,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional,0.019910267909433444,0.024063156328426524,0.029674755555475885,0.012016375602138652,-0.00976448764604244,0.025390831255024837,0.019173760471146863,9.899550437927246,ConditionalCensoringFinalCensoredModel,0.8165,0.3010176786789626,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S08,2000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.03426324085943229,0.02849670167955029,0.029674755555475885,0.012016375602138652,0.004588485303956401,0.023190964394036975,0.017824863697027907,0.400820255279541,SingleFileFinalOracleCensoredSurvivalForest,0.916,0.6420179573599067,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S08,2000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Conditional,0.046478638893188796,0.026014422723958253,0.029674755555475885,0.012016375602138652,0.01680388333771291,0.030575128134104925,0.024004029503795016,1.3977327346801758,RevisedBaselineCensoredSurvivalForest,0.983,0.26979527584958823,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S08,2000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional,-0.0039572005209253655,0.0186170077536022,0.030046616113069774,0.01193861235569327,-0.03400381663399513,0.04164406759141778,0.03503210921348822,11.935549974441528,ConditionalCensoringFinalCensoredModel,0.4345,-0.19986700714306782,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S09,2000,10,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.017823387013402886,0.021933615329534147,0.030046616113069774,0.01193861235569327,-0.012223229099666885,0.033750025573097905,0.02737953424601744,0.41968512535095215,SingleFileFinalOracleCensoredSurvivalForest,0.7585,-0.6989369133574818,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S09,2000,10,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Conditional,-0.038975740572697606,0.05322981450117211,0.030046616113069774,0.01193861235569327,-0.06902235668576738,0.09081192243919953,0.07044490184102382,1.7815275192260742,RevisedBaselineCensoredSurvivalForest,0.2355,-0.3987283995571866,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S09,2000,10,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional,0.03944562413046657,0.030727727069482416,0.023554971966273392,0.015153838933988443,0.01589065216419318,0.0306430799519086,0.02506232867643503,16.406083583831787,ConditionalCensoringFinalCensoredModel,0.905,0.5233048649820627,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S10,2000,20,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.05264710190770267,0.03726525119110948,0.023554971966273392,0.015153838933988443,0.029092129941429283,0.038077725142204144,0.029870880102124134,0.4115128517150879,SingleFileFinalOracleCensoredSurvivalForest,0.9995,0.898491041664873,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S10,2000,20,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Conditional,0.042592475710496513,0.03444556147189542,0.023554971966273392,0.015153838933988443,0.01903750374422313,0.04052364391167494,0.031385024224459275,1.856968879699707,RevisedBaselineCensoredSurvivalForest,0.9085,0.13065224883543178,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S10,2000,20,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional,-0.017440855505766215,0.027417245394007483,0.02322494746240023,0.015373647222761798,-0.04066580296816644,0.051646497625696834,0.043900507623518,26.324825286865234,ConditionalCensoringFinalCensoredModel,0.235,-0.030366104721599542,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S11,2000,40,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional Oracle,-0.004629419669738168,0.015264347975011822,0.02322494746240023,0.015373647222761798,-0.027854367132138392,0.03654713856980979,0.029171440126556206,0.5317492485046387,SingleFileFinalOracleCensoredSurvivalForest,0.3905,-0.19277862993178893,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S11,2000,40,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Conditional,0.1315915121675079,0.12105345399784946,0.02322494746240023,0.015373647222761798,0.10836656470510767,0.16178939192380465,0.11747462904621649,2.776012420654297,RevisedBaselineCensoredSurvivalForest,0.913,0.12299425556258763,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S11,2000,40,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional,0.021444795251992218,0.016730663064647246,0.02960116076922721,0.012056079197518554,-0.008156365517234991,0.018488254168924426,0.014363626774618938,11.065925121307373,ConditionalCensoringFinalCensoredModel,0.912,0.3717656899686214,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S12,2000,5,2,2,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.02654439948870638,0.03259625364194078,0.02960116076922721,0.012056079197518554,-0.0030567612805208256,0.02689899736611845,0.020937481964423077,0.4109616279602051,SingleFileFinalOracleCensoredSurvivalForest,0.79,0.6280837948752019,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S12,2000,5,2,2,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Conditional,0.010140907641179734,0.04299081467527772,0.02960116076922721,0.012056079197518554,-0.019460253128047476,0.05235123118668205,0.03730782989093003,1.5661425590515137,RevisedBaselineCensoredSurvivalForest,0.688,-0.35538326179177254,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S12,2000,5,2,2,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional,0.016984353995475848,0.019490357587628678,0.030335724198847364,0.010478133988910792,-0.013351370203371512,0.02219948159562877,0.01767222950551914,12.30770468711853,ConditionalCensoringFinalCensoredModel,0.7945,0.4287171267691864,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S13,2000,5,3,3,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.02012969132288842,0.023011407736780124,0.030335724198847364,0.010478133988910792,-0.010206032875958945,0.02227507005308534,0.01753326832806183,0.41866350173950195,SingleFileFinalOracleCensoredSurvivalForest,0.824,0.5128235161463793,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S13,2000,5,3,3,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Conditional,0.0974846311541686,0.10402724210403573,0.030335724198847364,0.010478133988910792,0.06714890695532122,0.11990641229597297,0.0725087943945786,1.4403421878814697,RevisedBaselineCensoredSurvivalForest,0.9725,0.48755747212117995,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S13,2000,5,3,3,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional,0.0628058653621496,0.037038558822464485,0.029595738345901575,0.012134738022618519,0.03321012701624804,0.04433350094956958,0.034671396179290395,15.381605386734009,ConditionalCensoringFinalCensoredModel,0.9955,0.7303985428951036,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S14,2000,5,5,5,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.05546469538422648,0.03414257224931012,0.029595738345901575,0.012134738022618519,0.025868957038324904,0.037152912689896254,0.028764965417043455,0.4056110382080078,SingleFileFinalOracleCensoredSurvivalForest,0.9905,0.7263032807842199,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S14,2000,5,5,5,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Conditional,0.063457011351509,0.030010408973925665,0.029595738345901575,0.012134738022618519,0.033861273005607415,0.04301581972702125,0.035490446324145164,1.954472303390503,RevisedBaselineCensoredSurvivalForest,0.998,0.4724483623295364,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S14,2000,5,5,5,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional,0.025066765549502854,0.032559562106903035,0.029796360805155422,0.011719753863725042,-0.004729595255652572,0.02848396573215567,0.020913135830877744,22.451035261154175,ConditionalCensoringFinalCensoredModel,0.869,0.5352740180192593,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S15,2000,5,10,10,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.037803536250972714,0.03253759317387749,0.029796360805155422,0.011719753863725042,0.008007175445817293,0.02778393309819459,0.020132385854149098,0.4090588092803955,SingleFileFinalOracleCensoredSurvivalForest,0.941,0.6401439868381328,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S15,2000,5,10,10,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Conditional,0.04365893348462391,0.028577615295025397,0.029796360805155422,0.011719753863725042,0.013862572679468485,0.02842447968467922,0.021117467955534208,1.8060457706451416,RevisedBaselineCensoredSurvivalForest,0.985,0.5049712755782132,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S15,2000,5,10,10,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional,-0.0031549013405498456,0.01396756649522951,0.028308307232125615,0.013128725555039694,-0.031463208572675455,0.03680397136082157,0.03199178655063151,37.15896797180176,ConditionalCensoringFinalCensoredModel,0.382,0.007791447210992685,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S16,2000,5,20,20,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.0007609859780087244,0.02455600673787741,0.028308307232125615,0.013128725555039694,-0.027547321254116887,0.0409789203340274,0.03068832308309393,0.5429801940917969,SingleFileFinalOracleCensoredSurvivalForest,0.5335,-0.22497056184289171,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S16,2000,5,20,20,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
