setting_id,model,case_id,mean_abs_subgroup_bias
S08,Final Conditional,2,0.026271375846219233
S08,Final Conditional,3,0.19147762462357595
S08,Final Conditional,4,0.007820748272281667
S08,Final Conditional,5,0.10581546045784251
S08,Final Conditional,6,0.006989256036409301
S08,Final Conditional,7,0.16834005377692818
S08,Final Conditional,8,0.0077444452793721
S08,Final Conditional,9,0.040091077485509635
S08,Final Conditional,10,0.029897628772685
S08,Final Conditional,11,0.048987656165169306
S08,Final Conditional,12,0.009370744156752299
S08,Final Conditional Oracle,1,0.007722347277319234
S08,Final Conditional Oracle,2,0.013673312193620031
S08,Final Conditional Oracle,3,0.024774407767018867
S08,Final Conditional Oracle,4,0.007493607455621933
S08,Final Conditional Oracle,5,0.07620868546660281
S08,Final Conditional Oracle,6,0.0104820907211962
S08,Final Conditional Oracle,7,0.0033320726379523
S08,Final Conditional Oracle,8,0.009455955351192933
S08,Final Conditional Oracle,9,0.036146130737047935
S08,Final Conditional Oracle,10,0.027487375514415865
S08,Final Conditional Oracle,11,0.020695850805464166
S08,Final Conditional Oracle,12,0.0099361857445454
S08,Revised Conditional,1,0.06894030298891303
S08,Revised Conditional,2,0.021446541948419596
S08,Revised Conditional,3,0.23537293632102455
S08,Revised Conditional,4,0.0031746370707538
S08,Revised Conditional,5,0.0631606196811292
S08,Revised Conditional,6,0.021850465877122333
S08,Revised Conditional,7,0.17626248908977113
S08,Revised Conditional,8,0.006010610483053301
S08,Revised Conditional,9,0.045156308523328165
S08,Revised Conditional,10,0.029917058302056137
S08,Revised Conditional,11,0.2328314999909289
S08,Revised Conditional,12,0.017299265300655165
S09,Final Conditional,1,0.10469504323969177
S09,Final Conditional,2,0.06308594994568083
S09,Final Conditional,3,0.2587310851140654
S09,Final Conditional,4,0.0601773959407605
S09,Final Conditional,5,0.016302051308542367
S09,Final Conditional,6,0.06232186143853393
S09,Final Conditional,7,0.22803695734472088
S09,Final Conditional,8,0.06556372867590878
S09,Final Conditional,9,0.026083432934074665
S09,Final Conditional,10,0.005493287246692734
S09,Final Conditional,11,0.064207517136342
S09,Final Conditional,12,0.012554248413981934
S09,Final Conditional Oracle,1,0.051603910133132064
S09,Final Conditional Oracle,2,0.03947297623919533
S09,Final Conditional Oracle,3,0.019945781505353834
S09,Final Conditional Oracle,4,0.02818533735550917
S09,Final Conditional Oracle,5,0.06814846279531471
S09,Final Conditional Oracle,6,0.0177262170326772
S09,Final Conditional Oracle,7,0.0775905004234475
S09,Final Conditional Oracle,8,0.014466852787632366
S09,Final Conditional Oracle,9,0.02951072824924673
S09,Final Conditional Oracle,10,0.012773323579095665
S09,Final Conditional Oracle,11,0.0150472396348787
S09,Final Conditional Oracle,12,0.007521115401650034
S09,Revised Conditional,1,0.09535462609985518
S09,Revised Conditional,2,0.0976915763405455
S09,Revised Conditional,3,0.33921277353851864
S09,Revised Conditional,4,0.14382387461330023
S09,Revised Conditional,5,0.07576401339931703
S09,Revised Conditional,6,0.18989936737232008
S09,Revised Conditional,7,0.1333208957602053
S09,Revised Conditional,8,0.15887518735453118
S09,Revised Conditional,9,0.05551051522398087
S09,Revised Conditional,10,0.017470058155436667
S09,Revised Conditional,11,0.14115284282849003
S09,Revised Conditional,12,0.0335441649140715
S10,Final Conditional,1,0.0127768627970858
S10,Final Conditional,2,0.03094457138317293
S10,Final Conditional,3,0.18749754210793187
S10,Final Conditional,4,0.021712033569373734
S10,Final Conditional,5,0.09183328366635607
S10,Final Conditional,6,0.008453981103440101
S10,Final Conditional,7,0.27337484511434806
S10,Final Conditional,8,0.022185533099210435
S10,Final Conditional,9,0.04171700415822124
S10,Final Conditional,10,0.0297741441697623
S10,Final Conditional,11,0.06552411126732517
S10,Final Conditional,12,0.0257835182670417
S10,Final Conditional Oracle,1,0.031828999971099364
S10,Final Conditional Oracle,2,0.036233028421273766
S10,Final Conditional Oracle,3,0.005391215790088333
S10,Final Conditional Oracle,4,0.036608847356574
S10,Final Conditional Oracle,5,0.023312413091553467
S10,Final Conditional Oracle,6,0.010806245957857235
S10,Final Conditional Oracle,7,0.0226236293936177
S10,Final Conditional Oracle,8,0.0351297099643278
S10,Final Conditional Oracle,9,0.03150793919843314
S10,Final Conditional Oracle,10,0.01918100237540867
S10,Final Conditional Oracle,11,0.02818495624406127
S10,Final Conditional Oracle,12,0.010161697757965367
S10,Revised Conditional,1,0.0123174428621878
S10,Revised Conditional,2,0.08907939283845918
S10,Revised Conditional,3,0.20173156855897492
S10,Revised Conditional,4,0.07565869131076236
S10,Revised Conditional,5,0.030170444509066068
S10,Revised Conditional,6,0.0701614976696717
S10,Revised Conditional,7,0.22051929493592592
S10,Revised Conditional,8,0.12788206811744382
S10,Revised Conditional,9,0.0394959937235045
S10,Revised Conditional,10,0.0164058253898049
S10,Revised Conditional,11,0.0572881914136977
S10,Revised Conditional,12,0.030144401881223037
S11,Final Conditional,1,0.06581651032729867
S11,Final Conditional,2,0.03763468918681406
S11,Final Conditional,3,0.15265766267178008
S11,Final Conditional,4,0.06781241908690183
S11,Final Conditional,5,0.0991066907372753
S11,Final Conditional,6,0.055952053714147965
S11,Final Conditional,7,0.2586182983424918
S11,Final Conditional,8,0.07116492348262367
S11,Final Conditional,9,0.04825679759583176
S11,Final Conditional,10,0.011471643188957
S11,Final Conditional,11,0.08334759297824142
S11,Final Conditional,12,0.044770714743049396
S11,Final Conditional Oracle,1,0.02662150700876233
S11,Final Conditional Oracle,2,0.025107626045925768
S11,Final Conditional Oracle,3,0.0011390249080345334
S11,Final Conditional Oracle,4,0.038973869472301935
S11,Final Conditional Oracle,5,0.0400812288353228
S11,Final Conditional Oracle,6,0.04080855057868007
S11,Final Conditional Oracle,7,0.0268841997538746
S11,Final Conditional Oracle,8,0.04221935432670964
S11,Final Conditional Oracle,9,0.0209986600756388
S11,Final Conditional Oracle,10,0.018317507903224967
S11,Final Conditional Oracle,11,0.03824842789053847
S11,Final Conditional Oracle,12,0.017030851612104565
S11,Revised Conditional,1,0.010349346292951766
S11,Revised Conditional,2,0.19308222673462905
S11,Revised Conditional,3,0.09089653912474238
S11,Revised Conditional,4,0.0347851886183276
S11,Revised Conditional,5,0.13830785988020777
S11,Revised Conditional,6,0.2276777486037194
S11,Revised Conditional,7,0.35876891502811464
S11,Revised Conditional,8,0.03155968544603207
S11,Revised Conditional,9,0.135176764061351
S11,Revised Conditional,10,0.020159250006551468
S11,Revised Conditional,11,0.16579971723025697
S11,Revised Conditional,12,0.08823517327940873
S12,Final Conditional,1,0.021056485263262332
S12,Final Conditional,2,0.03185648441532763
S12,Final Conditional,3,0.1837087628350793
S12,Final Conditional,4,0.0203455133008192
S12,Final Conditional,5,0.03889144319400527
S12,Final Conditional,6,0.010741493361638467
S12,Final Conditional,7,0.16278643161958886
S12,Final Conditional,8,0.0244468398103501
S12,Final Conditional,9,0.027291075715552834
S12,Final Conditional,10,0.012433489890424934
S12,Final Conditional,11,0.06528338126790974
S12,Final Conditional,12,0.03560097521282867
S12,Final Conditional Oracle,1,0.030690223038433967
S12,Final Conditional Oracle,2,0.0304388976427906
S12,Final Conditional Oracle,3,0.02652275163868763
S12,Final Conditional Oracle,4,0.013406192893340033
S12,Final Conditional Oracle,5,0.03865615330502906
S12,Final Conditional Oracle,6,0.007958775863116666
S12,Final Conditional Oracle,7,0.0377876878594332
S12,Final Conditional Oracle,8,0.025633046194994402
S12,Final Conditional Oracle,9,0.017794244278631167
S12,Final Conditional Oracle,10,0.018601703820243565
S12,Final Conditional Oracle,11,0.06871152145518224
S12,Final Conditional Oracle,12,0.03458980914990573
S12,Revised Conditional,1,0.023419123398319464
S12,Revised Conditional,2,0.0344633586547659
S12,Revised Conditional,3,0.2603872404478227
S12,Revised Conditional,4,0.022311222418151765
S12,Revised Conditional,5,0.0455376817950228
S12,Revised Conditional,6,0.10171702464771447
S12,Revised Conditional,7,0.16247772452986456
S12,Revised Conditional,8,0.11223017851078064
S12,Revised Conditional,9,0.022876252567725436
S12,Revised Conditional,10,0.06299025268613556
S12,Revised Conditional,11,0.11177294241000546
S12,Revised Conditional,12,0.04758357382909347
S13,Final Conditional,1,0.0439289658692508
S13,Final Conditional,2,0.015497507462476
S13,Final Conditional,3,0.10941297759020184
S13,Final Conditional,4,0.008748474328321433
S13,Final Conditional,5,0.06831796100868687
S13,Final Conditional,6,0.007216511860846135
S13,Final Conditional,7,0.12927665233447613
S13,Final Conditional,8,0.022129338222520698
S13,Final Conditional,9,0.0200804783577607
S13,Final Conditional,10,0.0181716648997025
S13,Final Conditional,11,0.02172272773667677
S13,Final Conditional,12,0.007849168758936334
S13,Final Conditional Oracle,1,0.03550685363184924
S13,Final Conditional Oracle,2,0.0140975049612227
S13,Final Conditional Oracle,3,0.013614109520863366
S13,Final Conditional Oracle,4,0.011533267072296632
S13,Final Conditional Oracle,5,0.06493694906190907
S13,Final Conditional Oracle,6,0.0145495553155525
S13,Final Conditional Oracle,7,0.05068825744638574
S13,Final Conditional Oracle,8,0.017042654873214266
S13,Final Conditional Oracle,9,0.03941622045917193
S13,Final Conditional Oracle,10,0.021258094587317432
S13,Final Conditional Oracle,11,0.03522509055098594
S13,Final Conditional Oracle,12,0.008192520868650301
S13,Revised Conditional,1,0.09124116798058113
S13,Revised Conditional,2,0.06573258096521284
S13,Revised Conditional,3,0.08655372705356097
S13,Revised Conditional,4,0.12115163943867453
S13,Revised Conditional,5,0.20437438510610537
S13,Revised Conditional,6,0.0492274960334066
S13,Revised Conditional,7,0.09347973342415024
S13,Revised Conditional,8,0.027478110232757664
S13,Revised Conditional,9,0.028604198407284533
S13,Revised Conditional,10,0.024184772045808735
S13,Revised Conditional,11,0.15085694034303457
S13,Revised Conditional,12,0.025052615315945034
S14,Final Conditional,1,0.026278097796362768
S14,Final Conditional,2,0.06271618015742754
S14,Final Conditional,3,0.12072799017776449
S14,Final Conditional,4,0.042174234027742834
S14,Final Conditional,5,0.05482646496523976
S14,Final Conditional,6,0.03216755115048397
S14,Final Conditional,7,0.16636160706459943
S14,Final Conditional,8,0.0143977043802039
S14,Final Conditional,9,0.030421709224486403
S14,Final Conditional,10,0.04415473575662357
S14,Final Conditional,11,0.010158353351989299
S14,Final Conditional,12,0.021024661833651134
S14,Final Conditional Oracle,1,0.0307066543190477
S14,Final Conditional Oracle,2,0.0399516876732658
S14,Final Conditional Oracle,3,0.03460016383277443
S14,Final Conditional Oracle,4,0.0336317465344442
S14,Final Conditional Oracle,5,0.062387857108827736
S14,Final Conditional Oracle,6,0.014528425093580169
S14,Final Conditional Oracle,7,0.0331238047338943
S14,Final Conditional Oracle,8,0.011589180501128199
S14,Final Conditional Oracle,9,0.024199597189238864
S14,Final Conditional Oracle,10,0.023318875505799534
S14,Final Conditional Oracle,11,0.012384764539540967
S14,Final Conditional Oracle,12,0.005074709540036733
S14,Revised Conditional,1,0.09999466161158177
S14,Revised Conditional,2,0.014988596439632301
S14,Revised Conditional,3,0.2482888999405917
S14,Revised Conditional,4,0.009656241681282965
S14,Revised Conditional,5,0.0355705653929682
S14,Revised Conditional,6,0.1240979816937239
S14,Revised Conditional,7,0.15875289432633818
S14,Revised Conditional,8,0.043314687004220635
S14,Revised Conditional,9,0.05515300747478504
S14,Revised Conditional,10,0.4994354307296323
S14,Revised Conditional,11,0.0661849118627467
S14,Revised Conditional,12,0.19494124469019133
S15,Final Conditional,1,0.0326554746154745
S15,Final Conditional,2,0.011171356802304732
S15,Final Conditional,3,0.10933314866664294
S15,Final Conditional,4,0.018377432690442966
S15,Final Conditional,5,0.014778629200879
S15,Final Conditional,6,0.0306688840245312
S15,Final Conditional,7,0.15245770360340435
S15,Final Conditional,8,0.011775356230395865
S15,Final Conditional,9,0.0463511806606354
S15,Final Conditional,10,0.1086165105449351
S15,Final Conditional,11,0.054754138703335536
S15,Final Conditional,12,0.060884422159257
S15,Final Conditional Oracle,1,0.025603155793510565
S15,Final Conditional Oracle,2,0.0115647357576436
S15,Final Conditional Oracle,3,0.019373288538309733
S15,Final Conditional Oracle,4,0.024287290866373934
S15,Final Conditional Oracle,5,0.0127755710546633
S15,Final Conditional Oracle,6,0.028701637074515035
S15,Final Conditional Oracle,7,0.019213722214571932
S15,Final Conditional Oracle,8,0.0068376270160818665
S15,Final Conditional Oracle,9,0.057184204762595135
S15,Final Conditional Oracle,10,0.0743783353193271
S15,Final Conditional Oracle,11,0.035211872819771166
S15,Final Conditional Oracle,12,0.015506969230234901
S15,Revised Conditional,1,0.0429754405640403
S15,Revised Conditional,2,0.05338485490579114
S15,Revised Conditional,3,0.10156637280597053
S15,Revised Conditional,4,0.015880181572420566
S15,Revised Conditional,5,0.02428681560730267
S15,Revised Conditional,6,0.06498854566815516
S15,Revised Conditional,7,0.10757791920515801
S15,Revised Conditional,8,0.09109370619269896
S15,Revised Conditional,9,0.11120762447687939
S15,Revised Conditional,10,0.09191095066390494
S15,Revised Conditional,11,0.12926065405770945
S15,Revised Conditional,12,0.12527406761656656
S16,Final Conditional,1,0.12691606204322067
S16,Final Conditional,2,0.034430234354795634
S16,Final Conditional,3,0.0848597091560301
S16,Final Conditional,4,0.0239993459435167
S16,Final Conditional,5,0.0721829257747154
S16,Final Conditional,6,0.0444146093557363
S16,Final Conditional,7,0.08350802647564846
S16,Final Conditional,8,0.03222879765555637
S16,Final Conditional,9,0.0462141407088118
S16,Final Conditional,10,0.023873805968095435
S16,Final Conditional,11,0.04642523558480344
S16,Final Conditional,12,0.0357266109617644
S16,Final Conditional Oracle,1,0.12207995255005881
S16,Final Conditional Oracle,2,0.0427191517368172
S16,Final Conditional Oracle,3,0.0624255711164578
S16,Final Conditional Oracle,4,0.020395454604082364
S16,Final Conditional Oracle,5,0.07172910102829556
S16,Final Conditional Oracle,6,0.025465020551660767
S16,Final Conditional Oracle,7,0.06366819082623763
S16,Final Conditional Oracle,8,0.010969934336132801
S16,Final Conditional Oracle,9,0.0461135263015941
S16,Final Conditional Oracle,10,0.0231073118660652
S16,Final Conditional Oracle,11,0.020755927538984933
S16,Final Conditional Oracle,12,0.022092457054654402
S16,Revised Conditional,1,0.09667656446658772
S16,Revised Conditional,2,0.031818302032700335
S16,Revised Conditional,3,0.08980134134213692
S16,Revised Conditional,4,0.053110740914512795
S16,Revised Conditional,5,0.21604639083554877
S16,Revised Conditional,6,0.48269384156581946
S16,Revised Conditional,7,0.14850786739315047
S16,Revised Conditional,8,0.2997696743116535
S16,Revised Conditional,9,0.10547807614987054
S16,Revised Conditional,10,0.0114791530422179
S16,Revised Conditional,11,0.06087538466930414
S16,Revised Conditional,12,0.04641473920964464
S17,Final Conditional,1,0.020336077843200767
S17,Final Conditional,2,0.008038244125032734
S17,Final Conditional,3,0.1880813851782561
S17,Final Conditional,4,0.02887062027901027
S17,Final Conditional,5,0.05383391684691463
S17,Final Conditional,6,0.012099235833407801
S17,Final Conditional,7,0.15104924724147026
S17,Final Conditional,8,0.030890392370467066
S17,Final Conditional,9,0.03115449281796497
S17,Final Conditional,10,0.012357604335588267
S17,Final Conditional,11,0.022696503195427098
S17,Final Conditional,12,0.013024711778852635
S17,Final Conditional Oracle,1,0.023774200545272902
S17,Final Conditional Oracle,2,0.011605489823059765
S17,Final Conditional Oracle,3,0.0337575341151282
S17,Final Conditional Oracle,4,0.008514193540469632
S17,Final Conditional Oracle,5,0.06714368025704624
S17,Final Conditional Oracle,6,0.030036192660516936
S17,Final Conditional Oracle,7,0.03632204840781393
S17,Final Conditional Oracle,8,0.0110981389000938
S17,Final Conditional Oracle,9,0.02571410060556543
S17,Final Conditional Oracle,10,0.018440653862553464
S17,Final Conditional Oracle,11,0.018219345564904666
S17,Final Conditional Oracle,12,0.012648252909592534
S17,Revised Conditional,1,0.03040024438860413
S17,Revised Conditional,2,0.059766806135449706
S17,Revised Conditional,3,0.10473754201491951
S17,Revised Conditional,4,0.0474183886684502
S17,Revised Conditional,5,0.08493727455665297
S17,Revised Conditional,6,0.04369733994083653
S17,Revised Conditional,7,0.15954509122281121
S17,Revised Conditional,8,0.07480880771176544
S17,Revised Conditional,9,0.07499702034147837
S17,Revised Conditional,10,0.04848347428600857
S17,Revised Conditional,11,0.01893031211869293
S17,Revised Conditional,12,0.010781287907510699
S18,Final Conditional,1,0.03417715153704163
S18,Final Conditional,2,0.0121130951918003
S18,Final Conditional,3,0.15789402682811643
S18,Final Conditional,4,0.020187546026152067
