setting_id,model,case_id,mean_abs_subgroup_bias
S06,Final Conditional,3,0.10893317001405722
S06,Final Conditional,4,0.01717192858042686
S06,Final Conditional,5,0.07373539216570328
S06,Final Conditional,6,0.03170706083488546
S06,Final Conditional,7,0.13953296398571433
S06,Final Conditional,8,0.0216685295546604
S06,Final Conditional,9,0.058849171235546206
S06,Final Conditional,10,0.024455617721321
S06,Final Conditional,11,0.06312960964581724
S06,Final Conditional,12,0.01375408441905698
S06,Final Conditional Oracle,1,0.060760658128687695
S06,Final Conditional Oracle,2,0.01981342914872424
S06,Final Conditional Oracle,3,0.03389777018854318
S06,Final Conditional Oracle,4,0.00868398079576768
S06,Final Conditional Oracle,5,0.0554538275960621
S06,Final Conditional Oracle,6,0.03114225514685478
S06,Final Conditional Oracle,7,0.02466527310054966
S06,Final Conditional Oracle,8,0.022425099412124838
S06,Final Conditional Oracle,9,0.042218118687995
S06,Final Conditional Oracle,10,0.01819499427454298
S06,Final Conditional Oracle,11,0.017055983953107923
S06,Final Conditional Oracle,12,0.01210788434137242
S06,Revised Conditional,1,0.0679120849044931
S06,Revised Conditional,2,0.02379652424751642
S06,Revised Conditional,3,0.10532160797540835
S06,Revised Conditional,4,0.01666787428657836
S06,Revised Conditional,5,0.07863598821346308
S06,Revised Conditional,6,0.0333888879999646
S06,Revised Conditional,7,0.13906258276908956
S06,Revised Conditional,8,0.021782789756011882
S06,Revised Conditional,9,0.05866177491649523
S06,Revised Conditional,10,0.0253023627258546
S06,Revised Conditional,11,0.06516862321938313
S06,Revised Conditional,12,0.01488225009123626
S07,Final Conditional,1,0.07445280819955988
S07,Final Conditional,2,0.0331642567819577
S07,Final Conditional,3,0.1331267454917599
S07,Final Conditional,4,0.02424427154700972
S07,Final Conditional,5,0.07614998506306539
S07,Final Conditional,6,0.03169390287801038
S07,Final Conditional,7,0.14097539801973175
S07,Final Conditional,8,0.016077589861076658
S07,Final Conditional,9,0.06364064587984461
S07,Final Conditional,10,0.02257685281903734
S07,Final Conditional,11,0.06608651539465035
S07,Final Conditional,12,0.030604987946342376
S07,Final Conditional Oracle,1,0.06408995379142765
S07,Final Conditional Oracle,2,0.03344527470800898
S07,Final Conditional Oracle,3,0.0279545494987617
S07,Final Conditional Oracle,4,0.023290474236283658
S07,Final Conditional Oracle,5,0.04875390283765954
S07,Final Conditional Oracle,6,0.02156780074570824
S07,Final Conditional Oracle,7,0.025863970924373335
S07,Final Conditional Oracle,8,0.02226836547662816
S07,Final Conditional Oracle,9,0.04068841358898022
S07,Final Conditional Oracle,10,0.02147933054618472
S07,Final Conditional Oracle,11,0.018520341298144997
S07,Final Conditional Oracle,12,0.01951510064502564
S07,Revised Conditional,1,0.0750164563659245
S07,Revised Conditional,2,0.030378211674334375
S07,Revised Conditional,3,0.12316318601136496
S07,Revised Conditional,4,0.026105431124929978
S07,Revised Conditional,5,0.08093704598502116
S07,Revised Conditional,6,0.0352535543951744
S07,Revised Conditional,7,0.13766515640379678
S07,Revised Conditional,8,0.00949032518645446
S07,Revised Conditional,9,0.07505087843446043
S07,Revised Conditional,10,0.02061568351365864
S07,Revised Conditional,11,0.0651531812152919
S07,Revised Conditional,12,0.029769210887741298
S08,Final Conditional,1,0.06604605668605115
S08,Final Conditional,2,0.029836710392578458
S08,Final Conditional,3,0.11110477361190685
S08,Final Conditional,4,0.02091058246127386
S08,Final Conditional,5,0.07392875628825454
S08,Final Conditional,6,0.03697774817534466
S08,Final Conditional,7,0.11317744490025519
S08,Final Conditional,8,0.01809752972816358
S08,Final Conditional,9,0.0724412842477743
S08,Final Conditional,10,0.023313873635437278
S08,Final Conditional,11,0.059066038444588555
S08,Final Conditional,12,0.02199766840882936
S08,Final Conditional Oracle,1,0.059724057645677765
S08,Final Conditional Oracle,2,0.029919346590466002
S08,Final Conditional Oracle,3,0.06006346544150341
S08,Final Conditional Oracle,4,0.01041603380155592
S08,Final Conditional Oracle,5,0.06922861450725404
S08,Final Conditional Oracle,6,0.03313180005851912
S08,Final Conditional Oracle,7,0.05247951168088032
S08,Final Conditional Oracle,8,0.0201474111872892
S08,Final Conditional Oracle,9,0.06001405937189645
S08,Final Conditional Oracle,10,0.02471608680787704
S08,Final Conditional Oracle,11,0.0404181339042547
S08,Final Conditional Oracle,12,0.0174345470458849
S08,Revised Conditional,1,0.08409160946898817
S08,Revised Conditional,2,0.028347857022683498
S08,Revised Conditional,3,0.13709604870278283
