model_name,rep,age_years,cate_days
final_conditional_x12_w2_z2,3,35.0,2.155747891375007
final_conditional_x12_w2_z2,3,36.0,2.011255216713535
final_conditional_x12_w2_z2,3,37.0,1.678879217295484
final_conditional_x12_w2_z2,3,38.0,0.7620063792064731
final_conditional_x12_w2_z2,3,39.0,-0.1441126040798274
final_conditional_x12_w2_z2,3,40.0,0.028587040567694053
final_conditional_x12_w2_z2,3,41.0,0.10583174459709258
final_conditional_x12_w2_z2,3,42.0,1.0490351159966183
final_conditional_x12_w2_z2,3,43.0,2.7541358999198207
final_conditional_x12_w2_z2,3,44.0,4.6670141600913695
final_conditional_x12_w2_z2,3,45.0,7.253273314451775
final_conditional_x12_w2_z2,3,46.0,8.232890064701804
final_conditional_x12_w2_z2,3,47.0,8.79580713915764
final_conditional_x12_w2_z2,3,48.0,9.517857488379851
final_conditional_x12_w2_z2,3,49.0,10.617708023394021
final_conditional_x12_w2_z2,3,50.0,11.9441499433577
final_conditional_x12_w2_z2,3,51.0,13.325462439642674
final_conditional_x12_w2_z2,3,52.0,14.561456381950096
final_conditional_x12_w2_z2,3,53.0,15.244761488570207
final_conditional_x12_w2_z2,3,54.0,15.898242055746486
final_conditional_x12_w2_z2,3,55.0,19.515388099562855
final_conditional_x12_w2_z2,3,56.0,21.321279836521455
final_conditional_x12_w2_z2,3,57.0,21.68264873039669
final_conditional_x12_w2_z2,3,58.0,22.83874547167993
final_conditional_x12_w2_z2,3,59.0,23.099378847138905
final_conditional_x12_w2_z2,3,60.0,23.49426868630773
final_conditional_x12_w2_z2,3,61.0,23.87369122740564
final_conditional_x12_w2_z2,3,62.0,24.21490314357335
final_conditional_x12_w2_z2,3,63.0,25.07465769544074
final_conditional_x12_w2_z2,3,64.0,26.440798342796736
final_conditional_x12_w2_z2,3,65.0,27.413149389351524
final_conditional_x12_w2_z2,3,66.0,27.727445284687757
final_conditional_x12_w2_z2,3,67.0,28.182638415172796
final_conditional_x12_w2_z2,3,68.0,29.269341749351074
final_conditional_x12_w2_z2,3,69.0,29.53598797051038
final_conditional_x12_w2_z2,3,70.0,29.928060206474928
final_conditional_x12_w2_z2,4,12.0,-18.324654630467922
final_conditional_x12_w2_z2,4,13.0,-18.561398890287002
final_conditional_x12_w2_z2,4,14.0,-18.58897162905599
final_conditional_x12_w2_z2,4,15.0,-18.57586980712587
final_conditional_x12_w2_z2,4,16.0,-18.644267930200233
final_conditional_x12_w2_z2,4,17.0,-18.63040629614493
final_conditional_x12_w2_z2,4,18.0,-18.282043221688305
final_conditional_x12_w2_z2,4,19.0,-18.15790255845889
final_conditional_x12_w2_z2,4,20.0,-18.072265264532227
final_conditional_x12_w2_z2,4,21.0,-18.141290284383253
final_conditional_x12_w2_z2,4,22.0,-18.027573270551386
final_conditional_x12_w2_z2,4,23.0,-17.16312732778331
final_conditional_x12_w2_z2,4,24.0,-16.683761380842597
final_conditional_x12_w2_z2,4,25.0,-13.96392136026291
final_conditional_x12_w2_z2,4,26.0,-12.965995491293993
final_conditional_x12_w2_z2,4,27.0,-12.962619783441246
final_conditional_x12_w2_z2,4,28.0,-12.72119904165244
final_conditional_x12_w2_z2,4,29.0,-13.813711434904231
final_conditional_x12_w2_z2,4,30.0,-14.762138523924646
final_conditional_x12_w2_z2,4,31.0,-15.103394018678047
final_conditional_x12_w2_z2,4,32.0,-14.77056100937958
final_conditional_x12_w2_z2,4,33.0,-14.74311971626411
final_conditional_x12_w2_z2,4,34.0,-13.195398069977402
final_conditional_x12_w2_z2,4,35.0,-11.16931777407824
final_conditional_x12_w2_z2,4,36.0,-9.755887434387523
final_conditional_x12_w2_z2,4,37.0,-9.50068296534442
final_conditional_x12_w2_z2,4,38.0,-8.842574699018257
final_conditional_x12_w2_z2,4,39.0,-8.27214308963429
final_conditional_x12_w2_z2,4,40.0,-7.338045928456036
final_conditional_x12_w2_z2,4,41.0,-7.293841176766896
final_conditional_x12_w2_z2,4,42.0,-7.142581766559805
final_conditional_x12_w2_z2,4,43.0,-7.027705349983156
final_conditional_x12_w2_z2,4,44.0,-7.069975264611189
final_conditional_x12_w2_z2,4,45.0,-7.0403049222884775
final_conditional_x12_w2_z2,4,46.0,-7.1642418096066125
final_conditional_x12_w2_z2,4,47.0,-7.127731928780635
final_conditional_x12_w2_z2,4,48.0,-7.1917611235685985
final_conditional_x12_w2_z2,4,49.0,-7.371889791074976
final_conditional_x12_w2_z2,4,50.0,-7.297807636601728
final_conditional_x12_w2_z2,4,51.0,-7.304194174664427
final_conditional_x12_w2_z2,4,52.0,-7.146513958801528
final_conditional_x12_w2_z2,4,53.0,-7.128062261932015
final_conditional_x12_w2_z2,4,54.0,-7.101042940406774
final_conditional_x12_w2_z2,4,55.0,-7.0908498007197585
final_conditional_x12_w2_z2,4,56.0,-7.0894040401383975
final_conditional_x12_w2_z2,4,57.0,-6.961094712734573
final_conditional_x12_w2_z2,4,58.0,-6.759981283166921
final_conditional_x12_w2_z2,4,59.0,-6.579254905209239
final_conditional_x12_w2_z2,4,60.0,-6.480824339727953
final_conditional_x12_w2_z2,4,61.0,-6.377524446283428
final_conditional_x12_w2_z2,4,62.0,-6.235469476176226
final_conditional_x12_w2_z2,4,63.0,-6.049658867318542
final_conditional_x12_w2_z2,4,64.0,-6.018798861261926
final_conditional_x12_w2_z2,4,65.0,-5.756841927365797
