name,mean_pred,std_pred,mean_true_cate,std_true_cate,bias,rmse,mae,total_time,backend,sign_precision,pearson_correlation,target,case_id,case_slug,case_title,setting_id,n,p_x,p_w,p_z,horizon,source_file
Final Conditional,0.0844698612233434,0.0343906966382768,0.0358376332241965,0.0082317328700504,0.0486322279991469,0.0592711777492229,0.0517479197645669,8.04624056816101,ConditionalCensoringFinalCensoredModel,0.9925,0.1810390850667977,survival.probability,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S07,2000,2,1,1,0.2484518640971064,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.0351308773012571,0.0145605086420856,0.0241024826640751,0.0103555179632861,0.011028394637182,0.0186598123003993,0.0152626335369605,10.005768537521362,ConditionalCensoringFinalCensoredModel,0.993,0.3073387335846466,RMST,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S08,2000,5,1,1,2.008072338445018,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.0592140248695485,0.0264116252131026,0.0332446060233217,0.0092856761493934,0.0259694188462267,0.0381792452696551,0.0309284973420449,9.803611755371094,ConditionalCensoringFinalCensoredModel,0.991,0.0011287956257337,survival.probability,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S08,2000,5,1,1,0.2017992965186038,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.0270306789122347,0.0215946113394455,0.0327276999708112,0.0200517114300422,-0.0056970210585764,0.0242842688114218,0.0180312172849304,12.16380500793457,ConditionalCensoringFinalCensoredModel,0.9335,0.3592636278582272,RMST,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S09,2000,10,1,1,2.9094872188815617,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.0506644585421616,0.0278381387280571,0.0300889477757485,0.0117228236360736,0.020575510766413,0.0389919924894279,0.0331847867796927,11.939021110534668,ConditionalCensoringFinalCensoredModel,0.9295,-0.2828895832358091,survival.probability,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S09,2000,10,1,1,0.2435715278610013,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.0665642253290762,0.0445679052173746,0.0413458723926253,0.0479673252229388,0.0252183529364508,0.0478460688333122,0.0398035085054191,16.429749727249146,ConditionalCensoringFinalCensoredModel,0.9905,0.6160252453366073,RMST,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S10,2000,20,1,1,6.018299948399166,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.0381916906367773,0.0231446373160764,0.0193491340721463,0.0154891648877677,0.0188425565646309,0.0295316505889979,0.0236004965160834,15.537060976028442,ConditionalCensoringFinalCensoredModel,0.9625,0.3605556932337252,survival.probability,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S10,2000,20,1,1,0.1953124315032254,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,-0.1158204502971332,0.2467283458176313,0.0784174354661979,0.1684561837058168,-0.1942378857633311,0.4187031477217529,0.2032338773434653,26.54676723480225,ConditionalCensoringFinalCensoredModel,0.2235,-0.5814270552228108,RMST,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S11,2000,40,1,1,52.04170949107002,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.0084176769928155,0.0132178104457271,0.0177693415730805,0.0155170675806196,-0.009351664580265,0.0219459628309947,0.017274210770153,24.345072269439697,ConditionalCensoringFinalCensoredModel,0.7365,0.0519699483068947,survival.probability,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S11,2000,40,1,1,0.2140484882863732,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.0076869149404675,0.019570432801194,0.0292531725734129,0.0152949814761886,-0.0215662576329454,0.0345761502372088,0.0255707250484497,11.253754138946531,ConditionalCensoringFinalCensoredModel,0.6745,-0.189537672932381,RMST,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S12,2000,5,2,2,2.09136495972442,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.029776349505398,0.0263187717227814,0.0314976385924297,0.0110030774331556,-0.0017212890870317,0.0281759126784435,0.0230240375169136,10.999115467071531,ConditionalCensoringFinalCensoredModel,0.8665,0.0394116461813775,survival.probability,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S12,2000,5,2,2,0.2348080945904747,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.0365860868354357,0.0474661985401238,0.0264929563093439,0.013984899827493,0.0100931305260918,0.0449368026058009,0.0277366839350014,12.558256387710571,ConditionalCensoringFinalCensoredModel,0.926,0.400093744439745,RMST,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S13,2000,5,3,3,1.8179371620010405,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.0324232592474755,0.0281580063714804,0.0305283950239734,0.0116244076470102,0.001894864223502,0.0292232077440011,0.0237537406946906,12.276334285736084,ConditionalCensoringFinalCensoredModel,0.862,0.1185304614142409,survival.probability,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S13,2000,5,3,3,0.2137381322161193,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.0497934228236209,0.0259083710221623,0.0318308616767013,0.0138342483975737,0.0179625611469195,0.0302838853304269,0.0232145310025537,15.497613191604614,ConditionalCensoringFinalCensoredModel,0.9985,0.3740972670378419,RMST,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S14,2000,5,5,5,2.359871121708322,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.0497904040101247,0.0223533675681439,0.0349477002023161,0.0091376181995163,0.0148427038078086,0.0275095804295598,0.0221406871587458,15.119991779327393,ConditionalCensoringFinalCensoredModel,0.986,0.1143120051350794,survival.probability,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S14,2000,5,5,5,0.2712018112076033,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.0513121715883537,0.0495208609365831,0.0255301834309846,0.0151127294181627,0.0257819881573691,0.0480389161140521,0.0294927593666533,22.268571376800537,ConditionalCensoringFinalCensoredModel,0.9945,0.6932723993746369,RMST,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S15,2000,5,10,10,1.866467736856334,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.0684548450879565,0.0174417942128112,0.0286780563721063,0.0124049981479294,0.0397767887158501,0.0451880634600294,0.040154131646223,21.386010885238647,ConditionalCensoringFinalCensoredModel,1.0,-0.0038545768363781,survival.probability,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S15,2000,5,10,10,0.1992037698866519,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.0009437716979125,0.0374704109806295,0.0338563459765231,0.0227683498129534,-0.0329125742786105,0.0455950703564728,0.0398043999251391,37.50527906417847,ConditionalCensoringFinalCensoredModel,0.342,0.5431448425133797,RMST,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S16,2000,5,20,20,4.032110495735633,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,-0.0376278921048449,0.0209617933528698,0.0315906366912763,0.0115642054382796,-0.0692185287961213,0.073610094468459,0.0692436373510476,33.87036943435669,ConditionalCensoringFinalCensoredModel,0.034,-0.1116175811852258,survival.probability,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S16,2000,5,20,20,0.2646235157852914,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.0280385235193851,0.0545119096531495,0.0434247345730895,0.0277351867690277,-0.0153862110537043,0.0475845886713523,0.0379149580775291,14.141863107681274,ConditionalCensoringFinalCensoredModel,0.63,0.5665829625953246,RMST,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S17,2000,5,1,10,4.12690549747721,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.0037155485902986,0.0222443305555578,0.0311826822154233,0.0116686334020281,-0.0274671336251247,0.0371876112413839,0.0307620581897525,13.481532096862791,ConditionalCensoringFinalCensoredModel,0.576,0.0048008900918434,survival.probability,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S17,2000,5,1,10,0.3339198104274132,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.0094017322871238,0.0475123825438334,0.0434247345730895,0.0277351867690277,-0.0340230022859656,0.051404796650525,0.0435192896390832,17.807414293289185,ConditionalCensoringFinalCensoredModel,0.4335,0.5849976572642612,RMST,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S18,2000,5,10,1,4.12690549747721,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,-0.0067390952141061,0.0197794320299802,0.0311826822154233,0.0116686334020281,-0.0379217774295294,0.044453087236695,0.0394839341395941,16.946980237960815,ConditionalCensoringFinalCensoredModel,0.35,-0.0230348209158698,survival.probability,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S18,2000,5,10,1,0.3339198104274132,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.1083184220798543,0.1119565653092036,0.0441064789463142,0.0394770685399279,0.06421194313354,0.1047363783576721,0.0673944657166617,17.80891513824463,ConditionalCensoringFinalCensoredModel,0.992,0.8197556701284674,RMST,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S19,2000,10,5,5,5.192992462208358,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.0417067654717794,0.0223760903827919,0.0239969397044441,0.0144240926119679,0.0177098257673352,0.0299169655835418,0.0239530202157654,16.434458017349243,ConditionalCensoringFinalCensoredModel,0.979,0.1972967830220488,survival.probability,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S19,2000,10,5,5,0.2591272743757304,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.0449960513675853,0.0451076907165521,0.0312524691761381,0.0283859149014237,0.0137435821914471,0.0321442382025295,0.0227003227104706,22.357922792434692,ConditionalCensoringFinalCensoredModel,0.954,0.7794681207511786,RMST,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S20,2000,20,5,5,4.799835506605603,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.0094050014116496,0.0217340463382499,0.0270626084316321,0.0135829329026759,-0.0176576070199824,0.030519441198927,0.0246625996416144,20.77115511894226,ConditionalCensoringFinalCensoredModel,0.6845,0.0630387980659777,survival.probability,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S20,2000,20,5,5,0.2079597010694316,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,-0.0502770319750826,0.2079805090145882,0.0553058500870875,0.0755053662803924,-0.1055828820621701,0.294768921386061,0.1370561129556182,39.72903823852539,ConditionalCensoringFinalCensoredModel,0.7585,-0.8527962901355826,RMST,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S21,2000,40,10,10,11.74360245510777,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.025800107858868,0.0189699774700615,0.0199351006654296,0.0153033192016272,0.0058650071934384,0.0250633746932984,0.0204343512195562,35.32957363128662,ConditionalCensoringFinalCensoredModel,0.913,0.0004774004600718,survival.probability,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S21,2000,40,10,10,0.2159528512495601,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.1044112825258696,0.145727912704801,0.0416723778064718,0.03849897077852,0.0627389047193978,0.1321829406737101,0.0683390267056228,59.054136991500854,ConditionalCensoringFinalCensoredModel,0.9845,0.8183620721211922,RMST,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S22,4000,20,10,10,4.190044938496371,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Final Conditional,0.0239378994651326,0.0153776686769046,0.0206204668449807,0.0152134378162596,0.0033174326201518,0.0201670816085422,0.016345677228664,53.72097396850586,ConditionalCensoringFinalCensoredModel,0.944,0.1543415796456172,survival.probability,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,"Nonlinear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S22,4000,20,10,10,0.210139883083738,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,0.2164182108431939,0.0798799943542334,0.2226004047562276,0.1793788203689821,-0.0061821939130338,0.1662825965509457,0.1205178682968753,0.9007818698883056,RevisedBaselineCensoredSurvivalForest,1.0,0.3819548120566904,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S01,500,5,1,1,5.116970054968482,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,0.1380159728423393,0.0197763788564672,0.1395284248788127,0.0664547996873764,-0.0015124520364734,0.066809690593539,0.0574330936644087,0.7037804126739502,RevisedBaselineCensoredSurvivalForest,1.0,0.1316728889114337,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S01,500,5,1,1,0.3215722260695239,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,0.0941724779832699,0.0581908715288407,0.20518181853196,0.1286741075757288,-0.11100934054869,0.1815232396755016,0.1309124495095958,0.9240615367889404,RevisedBaselineCensoredSurvivalForest,0.922,-0.0457024961086152,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S02,1000,5,1,1,3.6826905716044354,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,0.1248964572773645,0.0423373123605649,0.15153939034682,0.0578740074587795,-0.0266429330694554,0.0684956280231982,0.0563195571204413,0.8922510147094727,RevisedBaselineCensoredSurvivalForest,1.0,0.2367213718737891,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S02,1000,5,1,1,0.3186384900511824,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,0.1979412629524905,0.1647667106298236,0.2433154875081338,0.191299634684863,-0.0453742245556433,0.1670741217000938,0.1182748179806261,1.424586057662964,RevisedBaselineCensoredSurvivalForest,0.9795,0.6010295653630674,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S03,2000,5,1,1,5.323430614291711,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,0.1007423249832715,0.0412867623452175,0.135791273777472,0.0658710894065927,-0.0350489487942003,0.0789601264433078,0.0653871651787672,1.5057616233825684,RevisedBaselineCensoredSurvivalForest,0.9965,0.1907123983771757,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S03,2000,5,1,1,0.3291369842677525,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,0.2961101282766156,0.3393226786706633,0.2202699937632064,0.1559509369606508,0.0758401345134092,0.2667987802137857,0.1584826893675825,2.2305874824523926,RevisedBaselineCensoredSurvivalForest,0.99975,0.6994892666260368,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S04,4000,5,1,1,4.9752798122302195,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,0.0946861037308613,0.031598281065288,0.145438854807632,0.0600188672073213,-0.0507527510767707,0.0836366118233516,0.0710632595825498,2.168397903442383,RevisedBaselineCensoredSurvivalForest,0.9985,0.0478448083725642,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S04,4000,5,1,1,0.3160559414657099,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,0.2111604537689366,0.2789106369434831,0.2332688030992745,0.1801347597722985,-0.0221083493303379,0.2595610003854881,0.1502336010443594,4.287671804428101,RevisedBaselineCensoredSurvivalForest,0.938875,0.4314813527032722,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S05,8000,5,1,1,5.669527287589518,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,0.0926917613186539,0.0242131752618223,0.139787101936983,0.0628829346720364,-0.0470953406183291,0.0773642783670104,0.0653496489070233,3.8790476322174072,RevisedBaselineCensoredSurvivalForest,1.0,0.2539350932983993,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S05,8000,5,1,1,0.3192054958313836,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,0.1881398202820303,0.106394632293289,0.2146281799169252,0.1402448559940027,-0.0264883596348948,0.1150841843699246,0.0776504084470555,8.545227527618408,RevisedBaselineCensoredSurvivalForest,0.9995,0.618099671624845,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,6.2212898191877235,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,0.1230688951458049,0.0313312823277562,0.1561075403556551,0.0535228954731097,-0.0330386452098502,0.0657256861756505,0.055349470425906,7.55411696434021,RevisedBaselineCensoredSurvivalForest,0.9998125,0.1842747791784566,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,0.3267957079017521,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,0.151957978493861,0.1144052923388087,0.2027032402370965,0.1123290277245756,-0.0507452617432354,0.1158901403069194,0.0838787975577299,1.327103614807129,RevisedBaselineCensoredSurvivalForest,0.999,0.5778109723873025,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,3.971124956253103,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,0.1248747188442347,0.0421000638087389,0.1633974223845869,0.0498082176627516,-0.0385227035403522,0.0624157642127372,0.0523156352958692,1.301303148269653,RevisedBaselineCensoredSurvivalForest,0.9985,0.4391052011551954,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,0.3370616018793481,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,0.1979412629524905,0.1647667106298236,0.2433154875081338,0.191299634684863,-0.0453742245556432,0.1670741217000938,0.1182748179806261,1.479712724685669,RevisedBaselineCensoredSurvivalForest,0.9795,0.6010295653630675,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S08,2000,5,1,1,5.323430614291711,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,0.1007423249832715,0.0412867623452175,0.135791273777472,0.0658710894065927,-0.0350489487942003,0.0789601264433078,0.0653871651787672,1.5686397552490234,RevisedBaselineCensoredSurvivalForest,0.9965,0.1907123983771758,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S08,2000,5,1,1,0.3291369842677525,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,0.1186357934070106,0.0784553673064507,0.2388534612201229,0.1880401636090127,-0.1202176678131123,0.2369321448632915,0.1580424788315583,1.601553201675415,RevisedBaselineCensoredSurvivalForest,0.931,-0.0057686095550296,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S09,2000,10,1,1,5.9992397233127095,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,0.1207186986846951,0.0418667855482063,0.1367658747612299,0.0633066502024178,-0.0160471760765347,0.0735313635448177,0.0603651436547971,1.5253093242645264,RevisedBaselineCensoredSurvivalForest,0.9925,0.1153032620358284,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S09,2000,10,1,1,0.3126020150704299,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,1.8004847755309736,1.807960224960003,0.4124182900831714,0.543510617146987,1.3880664854478022,2.252980720255099,1.5101285222057257,2.0718963146209717,RevisedBaselineCensoredSurvivalForest,0.976,0.2111292299129249,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S10,2000,20,1,1,14.157768107256922,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,0.0229643992495658,0.0177234663508953,0.092758765550689,0.0774374827153608,-0.0697943663011231,0.1053774419506855,0.080851290346385,1.9898970127105713,RevisedBaselineCensoredSurvivalForest,0.902,0.028246086992774,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S10,2000,20,1,1,0.2797946460884873,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,-0.0139748685520948,0.8309119239933798,0.5312469396824331,1.0196041984560291,-0.545221808234528,1.4434500069165448,0.8850183062328163,2.432398557662964,RevisedBaselineCensoredSurvivalForest,0.557,-0.0332115615630937,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S11,2000,40,1,1,43.74139116265664,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,0.0390882548093434,0.0233547755310511,0.0883232359986563,0.0762248853523935,-0.0492349811893128,0.093148465813915,0.0722220570079151,2.490803480148315,RevisedBaselineCensoredSurvivalForest,0.9525,0.0289643024187844,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S11,2000,40,1,1,0.2814556373037306,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,0.2913878738693733,0.1616074037462933,0.2237466381545733,0.155370099733211,0.0676412357148,0.129209881314256,0.0998493250894623,1.4899067878723145,RevisedBaselineCensoredSurvivalForest,1.0,0.7594294337447569,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S12,2000,5,2,2,3.8941248224100784,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
Revised Conditional,0.1338934822883391,0.0220624963857992,0.1377601460832398,0.0651692011525204,-0.0038666637949007,0.0657114125221309,0.0565228436611736,1.4567861557006836,RevisedBaselineCensoredSurvivalForest,1.0,0.1497917990821501,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S12,2000,5,2,2,0.3136160221880097,/Users/kyoungeuihong/Desktop/csf_grf_new/outputs/five_models_output/results_full.csv
