name,mean_pred,std_pred,mean_true_cate,std_true_cate,bias,rmse,mae,total_time,backend,sign_precision,pearson_correlation,target,case_id,case_slug,case_title,setting_id,n,p_x,p_w,p_z,horizon,horizon_label,horizon_order,horizon_description,horizon_rule,horizon_quantile,gpu_requested,gpu_enabled
Final Marginal Oracle,0.026180515866308623,0.016554413684472958,0.029973445667527118,0.009932496291181652,-0.003792929801218494,0.016652545673944093,0.013315622941623181,0.3176593780517578,SingleFileFinalOracleCensoredSurvivalForest,0.946,0.33383314803342773,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S02,1000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Marginal,0.008513145809515274,0.02088906220706768,0.029973445667527118,0.009932496291181652,-0.021460299858011844,0.030627165597802063,0.024491478209265866,0.7922163009643555,RevisedBaselineCensoredSurvivalForest,0.667,0.13863613877926037,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S02,1000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal,0.01130601662258822,0.02918651019833262,0.029674755555475885,0.012016375602138652,-0.018368738932887665,0.03676697778795816,0.02537316440709479,8.956112623214722,FinalCensoredModel,0.7305,-0.02588194141673935,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S03,2000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.03426324085943229,0.02849670167955029,0.029674755555475885,0.012016375602138652,0.0045884853039564,0.023190964394036975,0.017824863697027907,0.4182922840118408,SingleFileFinalOracleCensoredSurvivalForest,0.916,0.6420179573599067,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S03,2000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Marginal,0.03544513365909261,0.02792223042571454,0.029674755555475885,0.012016375602138652,0.0057703781036167285,0.029506316854444263,0.021813617410175595,1.0066087245941162,RevisedBaselineCensoredSurvivalForest,0.9385,0.12922885027535,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S03,2000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal,0.002857501296032859,0.025529655246522304,0.03002284204852089,0.011087145087735017,-0.02716534075248803,0.03850161456367024,0.03034678363423016,15.581167459487915,FinalCensoredModel,0.556,0.05347004298435336,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S04,4000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.01456994921467513,0.027363521096828016,0.03002284204852089,0.011087145087735017,-0.015452892833845759,0.03055129663550056,0.02441128936628726,0.6051466464996338,SingleFileFinalOracleCensoredSurvivalForest,0.69325,0.2918704279264751,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S04,4000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Marginal,0.00800971702395095,0.027971596879779716,0.03002284204852089,0.011087145087735017,-0.02201312502456994,0.035922763145578476,0.028463707707065005,1.570878028869629,RevisedBaselineCensoredSurvivalForest,0.6015,0.16036715918054917,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S04,4000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal,0.012497464866359246,0.02627819541713322,0.02986908037881487,0.011745400220186405,-0.017371615512455627,0.03285855054026263,0.02300393118446592,29.189922332763672,FinalCensoredModel,0.746125,0.0819488144486885,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S05,8000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.026951089613202764,0.020733217292967576,0.02986908037881487,0.011745400220186405,-0.002917990765612105,0.019178425786672348,0.014760489904312831,0.9144017696380615,SingleFileFinalOracleCensoredSurvivalForest,0.935375,0.4281443737635536,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S05,8000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Marginal,0.018744140649242298,0.02237120373168776,0.02986908037881487,0.011745400220186405,-0.011124939729572575,0.025680435013348747,0.019787646429638293,3.1672379970550537,RevisedBaselineCensoredSurvivalForest,0.8265,0.19543540923836183,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S05,8000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal,0.01800286028145163,0.020214132024508676,0.030374616039534057,0.008383669480794137,-0.012371755758082427,0.02579320138035587,0.018357138689857277,61.08099412918091,FinalCensoredModel,0.85675,-0.0983422566224888,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S06,16000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.027885862204685842,0.019643206919653447,0.030374616039534057,0.008383669480794137,-0.0024887538348482134,0.020140732109473976,0.015180025845248555,1.684359073638916,SingleFileFinalOracleCensoredSurvivalForest,0.9261875,0.1721081984191005,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S06,16000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Marginal,0.018152408541512084,0.021622439524799864,0.030374616039534057,0.008383669480794137,-0.012222207498021973,0.027357540546059454,0.019953410261036895,5.213724851608276,RevisedBaselineCensoredSurvivalForest,0.8393125,-0.16890562164192574,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S06,16000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal,0.020248263972416754,0.025516738728903917,0.030164012744754436,0.005748672097499774,-0.009915748772337684,0.030759521104703244,0.022664074891772162,7.782181739807129,FinalCensoredModel,0.8425,-0.5579038106056432,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S07,2000,2,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.019391929943413672,0.030405725001818828,0.030164012744754436,0.005748672097499774,-0.010772082801340767,0.0352767694511032,0.02540994303496179,0.3986232280731201,SingleFileFinalOracleCensoredSurvivalForest,0.77,-0.48874325071346314,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S07,2000,2,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Marginal,0.012232910168349286,0.0327965956603447,0.030164012744754436,0.005748672097499774,-0.017931102576405154,0.039739079001680847,0.025466226888705003,0.9387338161468506,RevisedBaselineCensoredSurvivalForest,0.767,-0.39516419004222464,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S07,2000,2,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal,0.01130601662258822,0.02918651019833262,0.029674755555475885,0.012016375602138652,-0.018368738932887665,0.03676697778795816,0.025373164407094785,9.11034631729126,FinalCensoredModel,0.7305,-0.025881941416739367,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S08,2000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.03426324085943229,0.02849670167955029,0.029674755555475885,0.012016375602138652,0.0045884853039564015,0.023190964394036975,0.017824863697027907,0.4103398323059082,SingleFileFinalOracleCensoredSurvivalForest,0.916,0.6420179573599067,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S08,2000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Marginal,0.03544513365909262,0.02792223042571454,0.029674755555475885,0.012016375602138652,0.0057703781036167285,0.029506316854444263,0.021813617410175595,1.0146095752716064,RevisedBaselineCensoredSurvivalForest,0.9385,0.12922885027535,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S08,2000,5,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal,-0.004746814668954297,0.021475629426731976,0.030046616113069774,0.01193861235569327,-0.03479343078202407,0.0434352398806254,0.03641961739241586,11.078441619873047,FinalCensoredModel,0.4115,-0.14100459276500302,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S09,2000,10,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.017823387013402886,0.021933615329534143,0.030046616113069774,0.01193861235569327,-0.012223229099666886,0.033750025573097905,0.027379534246017436,0.3818540573120117,SingleFileFinalOracleCensoredSurvivalForest,0.7585,-0.6989369133574819,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S09,2000,10,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Marginal,-0.005662700810975564,0.022448065260345994,0.030046616113069774,0.01193861235569327,-0.03570931692404534,0.04510731989022091,0.037220747376513055,1.0865075588226318,RevisedBaselineCensoredSurvivalForest,0.4175,-0.2109504128077341,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S09,2000,10,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal,0.03092911723119705,0.030959414195472004,0.023554971966273392,0.015153838933988443,0.007374145264923665,0.029812632706134424,0.02422168072709754,15.401895999908447,FinalCensoredModel,0.844,0.37696484439891353,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S10,2000,20,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.05264710190770267,0.03726525119110948,0.023554971966273392,0.015153838933988443,0.029092129941429283,0.038077725142204144,0.029870880102124134,0.4187145233154297,SingleFileFinalOracleCensoredSurvivalForest,0.9995,0.8984910416648733,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S10,2000,20,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Marginal,0.04498662693102484,0.019773020355454727,0.023554971966273392,0.015153838933988443,0.021431654964751454,0.03211959599683794,0.02686689043693096,1.3030829429626465,RevisedBaselineCensoredSurvivalForest,0.99,0.0805283213599487,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S10,2000,20,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal,-0.014470276417609408,0.025618507271281288,0.02322494746240023,0.015373647222761798,-0.037695223880009635,0.05049521511796108,0.04074826410479946,24.658023595809937,FinalCensoredModel,0.277,-0.29983492036785286,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S11,2000,40,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal Oracle,-0.004629419669738168,0.015264347975011822,0.02322494746240023,0.015373647222761798,-0.027854367132138392,0.03654713856980979,0.029171440126556206,0.46097540855407715,SingleFileFinalOracleCensoredSurvivalForest,0.3905,-0.192778629931789,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S11,2000,40,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Marginal,-0.01874200445615827,0.02154796827826608,0.02322494746240023,0.015373647222761798,-0.041966951918558495,0.05000248891334218,0.042887663002393155,1.8812601566314697,RevisedBaselineCensoredSurvivalForest,0.1895,-0.05789805664342131,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S11,2000,40,1,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal,0.022928432593131227,0.022915479938609776,0.02960116076922721,0.012056079197518554,-0.0066727281760959834,0.023623623160021655,0.01718064657557959,10.516540765762329,FinalCensoredModel,0.8665,0.28399304822989424,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S12,2000,5,2,2,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.02654439948870638,0.03259625364194078,0.02960116076922721,0.012056079197518554,-0.003056761280520826,0.026898997366118452,0.020937481964423073,0.5450658798217773,SingleFileFinalOracleCensoredSurvivalForest,0.79,0.628083794875202,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S12,2000,5,2,2,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Marginal,0.035893004234936514,0.025146830955306336,0.02960116076922721,0.012056079197518554,0.0062918434657093045,0.02465338481558576,0.019668641838383336,1.1575984954833984,RevisedBaselineCensoredSurvivalForest,0.933,0.345529824336653,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S12,2000,5,2,2,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal,0.01728287959595176,0.018844451233521308,0.030335724198847364,0.010478133988910792,-0.0130528446028956,0.023481996653988233,0.018357440277586262,11.669583320617676,FinalCensoredModel,0.808,0.2123961241114889,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S13,2000,5,3,3,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.02012969132288842,0.023011407736780128,0.030335724198847364,0.010478133988910792,-0.010206032875958943,0.02227507005308534,0.01753326832806183,0.3773519992828369,SingleFileFinalOracleCensoredSurvivalForest,0.824,0.5128235161463793,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S13,2000,5,3,3,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Marginal,0.021189222416302566,0.02000378115730949,0.030335724198847364,0.010478133988910792,-0.009146501782544794,0.0229913882942785,0.01763077227819361,1.0276944637298584,RevisedBaselineCensoredSurvivalForest,0.8595,0.15504866089524466,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S13,2000,5,3,3,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal,0.058935923047871035,0.03287756469218975,0.029595738345901575,0.012134738022618519,0.02934018470196947,0.038968912130042506,0.03051629145480282,14.588481903076172,FinalCensoredModel,0.998,0.7149282455228945,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S14,2000,5,5,5,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.05546469538422648,0.03414257224931012,0.029595738345901575,0.012134738022618519,0.025868957038324907,0.03715291268989626,0.028764965417043455,0.400745153427124,SingleFileFinalOracleCensoredSurvivalForest,0.9905,0.72630328078422,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S14,2000,5,5,5,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Marginal,0.05516883629538596,0.02620343800491246,0.029595738345901575,0.012134738022618519,0.025573097949484383,0.03419519215669162,0.028254971671149348,1.1352031230926514,RevisedBaselineCensoredSurvivalForest,0.997,0.5008999959655667,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S14,2000,5,5,5,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal,0.029988797045249645,0.029106440986819953,0.029796360805155422,0.011719753863725042,0.00019243624009421847,0.02527056899800272,0.01853730871834901,21.033803939819336,FinalCensoredModel,0.936,0.507112721245533,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S15,2000,5,10,10,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.037803536250972714,0.03253759317387749,0.029796360805155422,0.011719753863725042,0.008007175445817291,0.02778393309819459,0.020132385854149098,0.38912463188171387,SingleFileFinalOracleCensoredSurvivalForest,0.941,0.6401439868381328,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S15,2000,5,10,10,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Marginal,0.040247091700642654,0.023191425373849144,0.029796360805155422,0.011719753863725042,0.01045073089548723,0.022491169298881564,0.016757588095806065,1.2598774433135986,RevisedBaselineCensoredSurvivalForest,0.991,0.5124396228685134,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S15,2000,5,10,10,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal,-0.008705919094046636,0.015295890703769636,0.028308307232125615,0.013128725555039694,-0.037014226326172246,0.043061867958489236,0.03747624384692348,35.52703809738159,FinalCensoredModel,0.2695,-0.1940681734408691,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S16,2000,5,20,20,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.000760985978008724,0.02455600673787741,0.028308307232125615,0.013128725555039694,-0.027547321254116887,0.0409789203340274,0.03068832308309393,0.3849358558654785,SingleFileFinalOracleCensoredSurvivalForest,0.5335,-0.22497056184289183,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S16,2000,5,20,20,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Marginal,-0.007366244588311693,0.014924336382206197,0.028308307232125615,0.013128725555039694,-0.0356745518204373,0.04168983749428225,0.03607128910823282,1.7742414474487305,RevisedBaselineCensoredSurvivalForest,0.327,-0.17931648015612878,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S16,2000,5,20,20,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal,0.005746073772700571,0.019859470516537612,0.029346597860537678,0.012472896280922161,-0.023600524087837107,0.03674749632802191,0.028117825568230004,13.238385677337646,FinalCensoredModel,0.656,-0.4913544829203501,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S17,2000,5,1,10,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.02244487049690678,0.023797510248912676,0.029346597860537678,0.012472896280922161,-0.006901727363630899,0.032418258569350454,0.025411542453567738,0.4156973361968994,SingleFileFinalOracleCensoredSurvivalForest,0.8185,-0.4740437581287494,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S17,2000,5,1,10,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Marginal,0.013109499131296446,0.020687717468808972,0.029346597860537678,0.012472896280922161,-0.016237098729241232,0.03165084731229023,0.024952595844085372,1.135690689086914,RevisedBaselineCensoredSurvivalForest,0.743,-0.29952818974973,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S17,2000,5,1,10,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal,0.009739461601667486,0.020967831154075457,0.029346597860537678,0.012472896280922161,-0.019607136258870193,0.03548870936905627,0.02728580134378437,17.067189693450928,FinalCensoredModel,0.7125,-0.5349024229333655,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S18,2000,5,10,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.022444870496906782,0.023797510248912676,0.029346597860537678,0.012472896280922161,-0.006901727363630899,0.032418258569350454,0.025411542453567734,0.4017517566680908,SingleFileFinalOracleCensoredSurvivalForest,0.8185,-0.4740437581287493,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S18,2000,5,10,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Marginal,0.01919163747678555,0.016673063750466594,0.029346597860537678,0.012472896280922161,-0.010154960383752128,0.02528221356863676,0.020246711801200454,1.1358792781829834,RevisedBaselineCensoredSurvivalForest,0.877,-0.24644695749740264,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S18,2000,5,10,1,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal,0.028071569097527217,0.024781108352610916,0.02738833101969183,0.013905442840984314,0.000683238077835385,0.02183061488298867,0.016926881988392463,16.71904993057251,FinalCensoredModel,0.8975,0.48079390283515244,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S19,2000,10,5,5,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.037432812167389064,0.03072071953326841,0.02738833101969183,0.013905442840984314,0.010044481147697237,0.02342827437359848,0.017483445478354735,0.42437744140625,SingleFileFinalOracleCensoredSurvivalForest,0.9565,0.8065957052304807,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S19,2000,10,5,5,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Marginal,0.0257982785080494,0.017871511210694094,0.02738833101969183,0.013905442840984314,-0.001590052511642429,0.021129550452017552,0.017026321472539876,1.3040766716003418,RevisedBaselineCensoredSurvivalForest,0.9445,0.13846980889911015,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S19,2000,10,5,5,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal,0.05439573065125566,0.04172794879861239,0.02903035664756398,0.01247043378940114,0.025365374003691682,0.044348706377759534,0.031250677938990515,21.193475008010864,FinalCensoredModel,0.977,0.5508894571767364,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S20,2000,20,5,5,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.04923569197619211,0.02862281741880939,0.02903035664756398,0.01247043378940114,0.020205335328628136,0.030575116321039694,0.02357612502822474,0.3962123394012451,SingleFileFinalOracleCensoredSurvivalForest,0.9875,0.6278317821958275,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S20,2000,20,5,5,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Revised Marginal,0.05184963299600669,0.024117740272930628,0.02903035664756398,0.01247043378940114,0.022819276348442708,0.03390990274191226,0.028017005395611114,1.4364981651306152,RevisedBaselineCensoredSurvivalForest,0.986,0.17957084848110233,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S20,2000,20,5,5,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
Final Marginal,0.04233187520258631,0.026359488424115493,0.023947932541981142,0.015006794205073363,0.01838394266060516,0.031348534442343166,0.025565166239867137,37.682249546051025,FinalCensoredModel,0.95,0.3479336799157828,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S21,2000,40,10,10,1.5,RMST-H1,1,Paper fixed RMST horizon 1.5,paper_fixed_rmst,,off,False
