name,mean_pred,std_pred,mean_true_cate,std_true_cate,bias,rmse,mae,total_time,backend,sign_precision,pearson_correlation,target,case_id,case_slug,case_title,setting_id,n,p_x,p_w,p_z,horizon
Final Model Oracle,0.1978781080008812,0.1112109425011137,0.2146281799169252,0.1402448559940027,-0.0167500719160439,0.0570786012574401,0.0324922445223393,1.5638668537139893,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.9315744641324648,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,6.221289819187724
R-CSF Baseline,0.1096442711457881,0.0691761366260577,0.2146281799169252,0.1402448559940027,-0.104983908771137,0.1809899612310741,0.1229422965399811,62.24645113945007,GRFCensoredBaseline,0.9408125,0.1400909796733545,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,6.221289819187724
Strict Baseline,0.1801908141560621,0.3033973065129528,0.2146281799169252,0.1402448559940027,-0.034437365760863,0.2747436011635683,0.1607169738724674,29.9614691734314,StrictEconmlXWZCensoredSurvivalForest,0.9328125,0.4397239575783404,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,6.221289819187724
Strict Baseline Oracle,0.2401300546770112,0.2090838409899933,0.2146281799169252,0.1402448559940027,0.025501874760086,0.1855225748251859,0.1164008225263831,30.885239362716675,StrictOracleCensoredSurvivalForest,0.990625,0.5050039140082051,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,6.221289819187724
Final Model,0.1236010358311694,0.0321170387262478,0.1561075403556551,0.0535228954731097,-0.0325065045244857,0.0595794314681655,0.0500619679383623,56.975515842437744,FinalCensoredModel,1.0,0.4081358998583598,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,0.3267957079017521
Final Model Oracle,0.1664957638094988,0.0512534390929032,0.1561075403556551,0.0535228954731097,0.0103882234538436,0.034521662381841,0.0278274639032806,1.4900791645050049,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.8033926090324504,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,0.3267957079017521
R-CSF Baseline,0.1202026019022409,0.0226337101361727,0.1561075403556551,0.0535228954731097,-0.0359049384534141,0.0635120775852463,0.0543126690982839,54.10217332839966,GRFCensoredBaseline,1.0,0.2610015073900317,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,0.3267957079017521
Strict Baseline,0.1134852433048597,0.0414224009162923,0.1561075403556551,0.0535228954731097,-0.0426222970507954,0.0786762649905118,0.0651832647301721,23.910797595977783,StrictEconmlXWZCensoredSurvivalForest,0.9935,0.0467336023986947,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,0.3267957079017521
Strict Baseline Oracle,0.1215554476861328,0.0408425115543455,0.1561075403556551,0.0535228954731097,-0.0345520926695223,0.0725277078821979,0.0597558640538818,24.48623538017273,StrictOracleCensoredSurvivalForest,0.996625,0.1066760670627447,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,0.3267957079017521
Final Model,0.1260618901364292,0.052130694288271,0.2027032402370965,0.1123290277245756,-0.0766413501006672,0.1241397316523696,0.091420693782531,7.674900531768799,FinalCensoredModel,1.0,0.4951204811851776,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,3.971124956253104
Final Model Oracle,0.1813885868240126,0.0994549650151938,0.2027032402370965,0.1123290277245756,-0.0213146534130838,0.050420237172034,0.0387385242982853,0.4018733501434326,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.9139724527614076,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,3.971124956253104
R-CSF Baseline,0.1438701624344627,0.023060444942197,0.2027032402370965,0.1123290277245756,-0.0588330778026337,0.1198456533753216,0.0841587471614893,4.141844034194946,GRFCensoredBaseline,1.0,0.4339063475592736,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,3.971124956253104
Strict Baseline,0.0282586541550261,0.233746272462429,0.2027032402370965,0.1123290277245756,-0.1744445860820703,0.3613306170939924,0.1930820783975943,2.255688667297364,StrictEconmlXWZCensoredSurvivalForest,0.81,-0.6260122539901414,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,3.971124956253104
Strict Baseline Oracle,0.0813457165984768,0.1198238764319557,0.2027032402370965,0.1123290277245756,-0.1213575236386196,0.240711640753512,0.1405516195861509,2.109628677368164,StrictOracleCensoredSurvivalForest,0.866,-0.6032405690864843,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,3.971124956253104
Final Model,0.126186795863637,0.0627127088684039,0.1633974223845869,0.0498082176627516,-0.0372106265209498,0.0652362337549589,0.0527152268142851,7.821392774581909,FinalCensoredModel,0.941,0.5670696586056112,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,0.3370616018793481
Final Model Oracle,0.168761375814904,0.0726315508606083,0.1633974223845869,0.0498082176627516,0.005363953430317,0.0417727152005068,0.033582701997631,0.4112021923065185,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.8347983041255557,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,0.3370616018793481
R-CSF Baseline,0.1249569818911129,0.0335075264055996,0.1633974223845869,0.0498082176627516,-0.038440440493474,0.0600657419674817,0.0514933930862805,3.363046884536743,GRFCensoredBaseline,1.0,0.4414113157943654,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,0.3370616018793481
Strict Baseline,0.1335353487421907,0.0399368604739729,0.1633974223845869,0.0498082176627516,-0.0298620736423962,0.0592708792960191,0.0494201039610184,1.9098310470581048,StrictEconmlXWZCensoredSurvivalForest,0.9955,0.3656066503896639,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,0.3370616018793481
